model_key,model_hf_id,repo_name,file_path,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,compression_meta
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,cyberark/ark-sdk-python,tests/unit/auth/test_ark_isp_auth.py,cyberark/ark-sdk-python/tests/unit/auth/test_ark_isp_auth.py#34,6x,NousResearch/Llama-2-7b-hf,2641,730,17,0.7236,False,0.6822,False,        session_mock.return_value.post.return_value.json.return_value = ADVANCE_AUTH_SUCCESS_RESPONSE,"        session_mock.return_value.post.side_effect = [START_AUTH_SUCCESS_RESPONSE, ADVANCE_AUTH_SUCCESS_RESPONSE]",5.43,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 2333, ""compressed_tokens"": 422, ""ratio"": ""5.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,owkin/fedeca,fedeca/tests/strategies/test_webdisco.py,owkin/fedeca/fedeca/tests/strategies/test_webdisco.py#35,6x,NousResearch/Llama-2-7b-hf,20034,2996,10,0.8505,False,0.6729,False,        cls.model = CoxPHModelTorch(,"        cls.model = CoxPHModelTorch(ndim=ndim, torch_dtype=torch_dtype)",21.55,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 18772, ""compressed_tokens"": 1729, ""ratio"": ""10.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 14, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ej52/hass-ollama-conversation,custom_components/ollama_conversation/config_flow.py,ej52/hass-ollama-conversation/custom_components/ollama_conversation/config_flow.py#36,6x,NousResearch/Llama-2-7b-hf,1976,740,10,0.6255,True,1.0,False,        CONF_PROMPT_SYSTEM: DEFAULT_PROMPT_SYSTEM,        CONF_PROMPT_SYSTEM: DEFAULT_PROMPT_SYSTEM,5.91,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 1495, ""compressed_tokens"": 258, ""ratio"": ""5.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 31, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,Graph-and-Geometric-Learning/D4Explainer,main.py,Graph-and-Geometric-Learning/D4Explainer/main.py#37,6x,NousResearch/Llama-2-7b-hf,1196,696,13,0.4181,False,0.5745,False,"args.data_size = get_datasets(args.dataset, args.data_size)",args.task = task_type[args.dataset],4.82,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 622, ""compressed_tokens"": 122, ""ratio"": ""5.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,RoboFlamingo/RoboFlamingo,robot_flamingo/data/data.py,RoboFlamingo/RoboFlamingo/robot_flamingo/data/data.py#38,6x,NousResearch/Llama-2-7b-hf,6838,2346,10,0.6569,False,0.9167,False,    real_dataset = RealDatasetHDF5(,    calvin_dataset = RealDatasetHDF5(,14.37,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 5541, ""compressed_tokens"": 1049, ""ratio"": ""5.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,Czm369/MixPL,mmdet/configs/rtmdet/rtmdet_ins_l_8xb32_300e_coco.py,Czm369/MixPL/mmdet/configs/rtmdet/rtmdet_ins_l_8xb32_300e_coco.py#39,6x,NousResearch/Llama-2-7b-hf,23034,4895,3,0.7875,False,0.4286,False,    dict(,"    dict(type=YOLOXHSVRandomAug),",33.1,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 22244, ""compressed_tokens"": 4105, ""ratio"": ""5.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 18, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,modelscope/llmuses,llmuses/run_ms.py,modelscope/llmuses/llmuses/run_ms.py#40,6x,NousResearch/Llama-2-7b-hf,6803,2134,16,0.6863,False,0.3396,False,            raise ValueError(f'Few-shot eval is not supported for {dataset_name}'),"            model_adapter = ContinuationLogitsModelAdapter(model_id=model_id,",13.66,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 5748, ""compressed_tokens"": 1079, ""ratio"": ""5.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,zju3dv/EasyVolcap,scripts/gaussian/merge_pcd.py,zju3dv/EasyVolcap/scripts/gaussian/merge_pcd.py#41,6x,NousResearch/Llama-2-7b-hf,1125,445,9,0.6044,False,0.7143,False,        vs.append(load_pts(vhull)),"        v, c, n, s = load_pts(vhull)",3.51,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 907, ""compressed_tokens"": 226, ""ratio"": ""4.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,VILA-Lab/GBLM-Pruner,lib/prune.py,VILA-Lab/GBLM-Pruner/lib/prune.py#42,6x,NousResearch/Llama-2-7b-hf,3022,1656,34,0.452,False,0.6549,False,"            wrapped_layers[name] = WrappedGPT(subset[name], device, args.sparsity_ratio, args.nsamples, args.seed, args.seqlen, tokenizer)","            wrapped_layers[name] = WrappedGPT(subset[name], layer_id=i, layer_name=name)",10.55,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 1616, ""compressed_tokens"": 250, ""ratio"": ""6.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,chenruduan/OAReactDiff,oa_reactdiff/tests/model/test_equiv.py,chenruduan/OAReactDiff/oa_reactdiff/tests/model/test_equiv.py#43,6x,NousResearch/Llama-2-7b-hf,5057,1441,4,0.715,False,0.4557,False,            self.assertTrue(,"            print(tensor_relative_diff(_h, _h_rot))",10.15,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 4306, ""compressed_tokens"": 690, ""ratio"": ""6.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ruudjuffermans/Event-Driven-Backtester,example.py,ruudjuffermans/Event-Driven-Backtester/example.py#44,6x,NousResearch/Llama-2-7b-hf,3199,745,4,0.7671,False,0.2133,False,loop = Loop(,"backtest = Loop(generator, execution, portfolio, strategy, 0.0)",5.84,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 3044, ""compressed_tokens"": 590, ""ratio"": ""5.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 6, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,RobertCsordas/moe_attention,tasks/simple/language_model/transformer_lm_mixin.py,RobertCsordas/moe_attention/tasks/simple/language_model/transformer_lm_mixin.py#45,6x,NousResearch/Llama-2-7b-hf,17514,3184,13,0.8182,False,0.4815,False,    def get_layers(self) -> List[torch.nn.Module]:,"    def train_step(self) -> Tuple[Result, Dict[str, Any]]:",22.04,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 15925, ""compressed_tokens"": 1595, ""ratio"": ""10.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 12, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,IDSIA/automated-cl,main.py,IDSIA/automated-cl/main.py#46,6x,NousResearch/Llama-2-7b-hf,19142,5271,6,0.7246,False,0.2188,False,    # use first shot loss,    dataloader_a = BatchMetaDataLoader(,34.63,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 16940, ""compressed_tokens"": 3068, ""ratio"": ""5.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,kayprogrammer/socialnet-v2,apps/accounts/views.py,kayprogrammer/socialnet-v2/apps/accounts/views.py#47,6x,NousResearch/Llama-2-7b-hf,3292,1320,1,0.599,False,0.0952,False,),"    auth=AuthUser(),",8.63,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 2434, ""compressed_tokens"": 461, ""ratio"": ""5.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,SALT-NLP/Efficient_Unlearning,src/models/transformers/parameter-efficient-finetuning/models/auto/adapter_model.py,SALT-NLP/Efficient_Unlearning/src/models/transformers/parameter-efficient-finetuning/models/auto/adapter_model.py#48,6x,NousResearch/Llama-2-7b-hf,4144,1082,8,0.7389,False,0.375,False,"def auto_class_update(cls, mapping):",class AutoAdapterModel(_BaseAutoModelClass):,7.56,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 3732, ""compressed_tokens"": 669, ""ratio"": ""5.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 4, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,alipay/PainlessInferenceAcceleration,pia/lookahead/models/baichuan/modeling_baichuan.py,alipay/PainlessInferenceAcceleration/pia/lookahead/models/baichuan/modeling_baichuan.py#49,6x,NousResearch/Llama-2-7b-hf,14928,2327,5,0.8441,False,0.4444,False,class Decoder(nn.Module):,class BaichuanPreTrainedModel(LookaheadPreTrainedModel):,17.56,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 13473, ""compressed_tokens"": 874, ""ratio"": ""15.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 4, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,modelscope/normal-depth-diffusion,ldm/models/diffusion/ddpm.py,modelscope/normal-depth-diffusion/ldm/models/diffusion/ddpm.py#50,6x,NousResearch/Llama-2-7b-hf,13120,3370,13,0.7431,True,1.0,False,            self.prior_model = instantiate_from_config(prior_model),            self.prior_model = instantiate_from_config(prior_model),21.65,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 11957, ""compressed_tokens"": 2207, ""ratio"": ""5.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,mpenning/ciscoconfparse2,ciscoconfparse2/ciscoconfparse2.py,mpenning/ciscoconfparse2/ciscoconfparse2/ciscoconfparse2.py#51,6x,NousResearch/Llama-2-7b-hf,41894,8190,6,0.8045,True,1.0,False,"    NXOSAccessLine,","    NXOSAccessLine,",57.61,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 41029, ""compressed_tokens"": 7326, ""ratio"": ""5.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 32, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,newcastleuniversity/DISPEL,dispel/providers/generic/tasks/pinch/steps.py,newcastleuniversity/DISPEL/dispel/providers/generic/tasks/pinch/steps.py#52,6x,NousResearch/Llama-2-7b-hf,29146,6229,13,0.7863,False,0.25,False,"    new_data_set_id = ""time-to-peak-speed""",    aggregations = DEFAULT_AGGREGATIONS_Q95_CV,42.84,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 27666, ""compressed_tokens"": 4749, ""ratio"": ""5.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 57, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,ali-vilab/dreamtalk,inference_for_demo_video.py,ali-vilab/dreamtalk/inference_for_demo_video.py#53,6x,NousResearch/Llama-2-7b-hf,6713,2114,12,0.6851,False,0.955,False,"        crop_src_image(args.image_path, src_img_path)","        crop_src_image(args.image_path, src_img_path, 0.4)",13.66,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 5597, ""compressed_tokens"": 998, ""ratio"": ""5.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,CodeWithEmad/num2fa,num2fa/converters/word_converter.py,CodeWithEmad/num2fa/num2fa/converters/word_converter.py#54,6x,NousResearch/Llama-2-7b-hf,1075,621,11,0.4223,False,0.7379,False,"                + _point_words(numerator, decimal_separator)",                + _natural_words(numerator),4.5,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 539, ""compressed_tokens"": 85, ""ratio"": ""6.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 8, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,lmb-freiburg/ldce,scripts/ldce.py,lmb-freiburg/ldce/scripts/ldce.py#55,6x,NousResearch/Llama-2-7b-hf,11536,3221,0,0.7208,False,0.0,False,,    classifier_model.train = disabled_train,20.26,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 10156, ""compressed_tokens"": 1841, ""ratio"": ""5.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,SkunkworksAI/BakLLaVA,llava/model/language_model/mpt/modeling_mpt.py,SkunkworksAI/BakLLaVA/llava/model/language_model/mpt/modeling_mpt.py#56,6x,NousResearch/Llama-2-7b-hf,8008,3158,12,0.6056,False,0.404,False,        init_fn = MODEL_INIT_REGISTRY.get(init_fn_name),"        MODEL_INIT_REGISTRY[init_fn_name](module=module, n_layers=self.config.n_layers, d_model=self.config.d_model, **self.config.init_config)",19.25,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 5865, ""compressed_tokens"": 1014, ""ratio"": ""5.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 13, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,openvinotoolkit/openvino.genai,llm_bench/python/utils/conversion_utils/helpers.py,openvinotoolkit/openvino.genai/llm_bench/python/utils/conversion_utils/helpers.py#57,6x,NousResearch/Llama-2-7b-hf,1575,945,11,0.4,False,0.3913,False,        model_dir = out_path.parents[2].name,        if model_id in INT4_MODEL_CONFIGURATION:,6.2,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""rate"": 0.17}, ""origin_tokens"": 752, ""compressed_tokens"": 122, ""ratio"": ""6.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
